reviewid,genre
20609,rock
20569,rock
20562,rock
20339,rock
20533,rock
20505,jazz
20433,folk/country
20548,experimental
20585,pop/r&b
20464,rock
20305,folk/country
20486,experimental
20615,pop/r&b
20488,experimental
20603,metal
20544,
20546,experimental
20595,rock
20463,experimental
20415,electronic
20499,rap
20440,electronic
20540,folk/country
20435,rap
20518,pop/r&b
20459,electronic
20510,rap
20423,rock
20462,electronic
20579,electronic
20524,pop/r&b
20485,rock
20414,rock
20481,folk/country
20586,rock
20434,rock
20477,rock
20560,folk/country
20557,jazz
20584,rock
20555,pop/r&b
20461,rock
20526,experimental
20448,rock
20290,rock
20421,rock
20439,rock
20508,electronic
20554,rock
20517,rock
20543,pop/r&b
20559,electronic
20446,
20349,rock
20330,folk/country
20556,rap
20509,pop/r&b
20512,
20542,
20398,rock
20502,rap
20444,electronic
20445,rock
20288,rock
20476,experimental
20397,rap
20504,rock
20452,rock
20396,rock
20503,electronic
20352,metal
20536,rap
20537,experimental
20410,electronic
20395,rock
20507,rock
20521,pop/r&b
20469,rock
20539,rock
20346,pop/r&b
20497,electronic
20531,rap
20527,pop/r&b
20495,rock
20289,experimental
20475,folk/country
20431,electronic
20494,rap
20529,rap
20408,rock
20456,rap
20514,metal
20498,pop/r&b
20420,rock
20530,rock
20523,electronic
20528,rap
20496,metal
20454,pop/r&b
20535,
20353,rock
20500,metal
20522,pop/r&b
20362,rock
20472,rock
20513,electronic
20329,metal
20480,metal
20351,rock
20487,electronic
20143,rock
20394,rock
20482,jazz
20493,rap
20382,rap
20368,rock
20460,
20403,rock
20419,experimental
20384,rock
20417,folk/country
20418,electronic
20467,rock
20428,rock
20430,experimental
20297,electronic
20453,rock
20478,electronic
20380,rap
20380,pop/r&b
20429,electronic
20468,rock
20392,rock
20401,rock
20473,rap
20474,rock
20402,rock
20406,rap
20393,rock
20203,folk/country
20466,rap
20471,experimental
20348,
20286,electronic
20391,rap
20357,rock
20367,rock
20363,rock
20345,rock
20437,rock
20470,rap
20354,rock
20416,rock
20387,
20385,electronic
20409,experimental
20400,electronic
20132,rock
20447,electronic
20381,rock
20309,
20285,rock
20331,electronic
20436,rock
20213,rock
20411,rock
20373,rap
20212,rock
20347,rock
20450,electronic
20343,rock
20425,rap
20438,rap
20372,rock
20334,rock
20426,pop/r&b
20304,electronic
20371,rock
20427,experimental
20451,rap
20451,experimental
20244,electronic
20405,electronic
20389,rock
20386,
20218,folk/country
20360,electronic
20215,folk/country
20364,rock
20379,electronic
20424,rap
20377,rock
20355,rap
20399,electronic
20375,rock
20313,metal
20296,electronic
20383,metal
20369,rock
20376,pop/r&b
20404,rap
20295,electronic
20413,rap
20310,rock
20287,rock
20422,rap
20378,rock
20243,rock
20211,folk/country
20284,rock
20268,rock
20076,rock
20252,rock
20358,rock
20374,rock
20321,rock
20388,pop/r&b
20322,rock
20365,pop/r&b
20361,rock
20390,rap
20370,rock
20323,electronic
20338,rock
20356,rap
20174,rock
20337,rap
20340,rock
20366,rock
20325,experimental
20335,rock
20324,global
20324,electronic
20342,pop/r&b
20298,pop/r&b
20336,rock
20153,rock
20242,electronic
20318,rap
20261,experimental
20269,metal
20293,pop/r&b
20319,electronic
20301,rap
20204,rock
20315,metal
20299,
20266,
20312,experimental
20273,metal
20333,rap
20307,rap
20177,electronic
20239,electronic
20311,folk/country
20320,rock
20327,rap
20241,rock
20332,electronic
20202,rock
20267,metal
20259,rock
20278,experimental
20178,rock
20303,metal
20317,rap
20240,rock
20185,rock
20292,
20234,rock
20302,folk/country
20326,
20308,rock
20272,metal
20294,electronic
20277,electronic
20314,rock
20201,rock
20316,rock
20034,electronic
20105,rock
20276,electronic
20098,metal
20262,rock
20257,rock
20265,experimental
20306,electronic
20179,rock
20200,folk/country
20264,rock
20209,rock
20281,rap
20238,rock
20283,electronic
20248,
20260,
20280,electronic
20300,rap
20233,rock
20256,metal
20217,rock
20220,rap
20198,folk/country
20227,rock
20149,rock
20282,rock
19834,rock
20199,folk/country
20236,rock
20237,rock
20235,rock
20279,electronic
20046,metal
20197,rock
20270,global
20128,electronic
20232,rock
20180,rock
20275,rock
20183,electronic
20249,folk/country
20097,rock
20188,
20255,rock
20206,electronic
20230,rock
20251,rock
20161,rock
20229,electronic
20231,experimental
20263,rock
20271,rap
20155,rock
20254,electronic
20169,rock
20258,rock
20196,rap
20196,jazz
20095,rock
20195,electronic
20158,rock
20226,electronic
20189,electronic
20075,electronic
20096,rock
20123,rock
20224,pop/r&b
20122,rock
20182,rock
20208,rock
20250,rock
20225,metal
20173,rock
20214,rock
20210,experimental
20253,pop/r&b
20219,rock
20074,experimental
20228,rap
20147,rock
20151,electronic
20223,rap
20131,rock
20073,experimental
20108,rock
20184,electronic
20172,rock
20245,experimental
20145,global
20145,experimental
20094,metal
20187,rock
20142,rock
20091,experimental
20025,jazz
20191,rock
20205,
20101,rock
20221,rock
20192,pop/r&b
20134,electronic
20144,rock
20193,rock
20190,rock
20146,rap
20106,rock
20168,rock
20194,rock
20092,folk/country
20068,rock
20093,folk/country
20129,rock
20141,rock
20186,rap
20175,pop/r&b
20061,rock
20167,rock
20207,rap
20166,rap
20160,rock
20171,
20126,metal
20090,jazz
20130,folk/country
20140,rock
20159,electronic
20116,metal
20071,electronic
20156,electronic
20070,rap
19970,metal
20089,rock
20118,global
20118,experimental
20088,rock
20176,rap
20049,folk/country
20072,electronic
20120,rock
20181,pop/r&b
20181,electronic
20170,pop/r&b
20069,pop/r&b
20067,electronic
20157,rock
20086,rock
20133,rap
19958,pop/r&b
20139,rock
20154,rap
20135,rock
20121,pop/r&b
20136,rock
20082,
20138,rock
20148,rock
20100,rock
20119,rock
20152,electronic
20150,rap
20083,rock
20060,rock
20085,rock
20065,rock
20084,experimental
20113,rap
20104,pop/r&b
20125,rap
20117,pop/r&b
20127,
20080,rock
20114,electronic
20115,folk/country
20109,rap
19948,rock
20103,electronic
20107,electronic
20064,electronic
20124,rap
20112,rock
20102,rap
20102,experimental
20059,rap
20063,electronic
20081,electronic
20111,
20079,electronic
20042,
20087,rap
20039,electronic
20047,rock
20078,pop/r&b
20058,rap
20066,pop/r&b
20057,electronic
19889,
20056,global
20038,electronic
20054,rap
20053,electronic
20048,rap
20062,rap
19956,rock
20052,rap
20051,rock
20045,rap
20023,rock
20014,electronic
20050,pop/r&b
19976,
19908,folk/country
19908,metal
20001,
19994,
20030,rock
20031,rock
20037,experimental
20040,
19744,
20032,experimental
20024,
19951,metal
20019,
19839,
20044,electronic
20028,electronic
19973,pop/r&b
19973,electronic
19987,
20041,
20043,rap
19984,global
19984,jazz
19984,experimental
19984,electronic
20029,rap
20029,pop/r&b
20022,folk/country
20022,metal
19972,metal
19972,experimental
20017,rock
20033,rock
19988,rock
19988,electronic
19995,rock
20000,
19805,
20016,rock
20035,electronic
19876,
19877,
20036,
20018,electronic
19985,
19953,global
20026,electronic
19997,rap
20011,
19986,
19947,
19993,
20015,rock
20027,rap
19983,electronic
19921,rock
19841,
20021,electronic
19907,rock
19935,rock
19920,rock
19920,experimental
19941,rap
20020,rock
20004,rock
19949,rock
19966,
19982,rock
19955,rock
19981,rock
19981,electronic
19989,
19919,folk/country
19979,rock
19936,rock
19909,
20007,rock
20009,rock
19992,
20013,rock
20012,
19996,rock
19996,electronic
19943,
19711,
19999,pop/r&b
19999,electronic
19717,rock
20002,rap
19980,
19990,rock
20006,rock
20008,
19866,
19741,
19978,electronic
20005,
19923,rock
19923,experimental
19867,folk/country
19867,electronic
19977,electronic
19912,electronic
19998,rap
19954,rock
19857,
19812,pop/r&b
19918,
19864,rock
19922,electronic
19971,
19865,
19991,
19905,electronic
19917,rock
19917,experimental
19963,electronic
19883,pop/r&b
19882,
19932,rock
19885,rock
19960,
19773,rock
19796,
19884,rock
19952,electronic
19965,rock
19934,rock
19904,
19969,rock
19962,electronic
19899,rock
19802,electronic
19928,
19836,experimental
19863,rock
19863,experimental
19931,rock
19916,pop/r&b
19916,electronic
19835,rock
19835,experimental
19835,electronic
19968,rap
19688,rock
19967,rap
19959,rock
19740,metal
19820,rock
19820,electronic
19522,jazz
19869,rock
19792,rock
19872,
19862,rock
19945,rock
19945,metal
19822,rap
19822,pop/r&b
19964,pop/r&b
19964,electronic
19764,
19860,rock
19939,rap
19811,rock
19523,metal
19763,metal
19852,rock
19852,electronic
19840,electronic
19887,experimental
19815,global
19815,pop/r&b
19757,
19946,
19938,
19933,pop/r&b
19914,rock
19749,
19833,
19859,rock
19915,pop/r&b
19759,rock
19739,
19913,rock
19861,rock
19861,experimental
19944,pop/r&b
19942,rock
19897,
19930,rap
19927,rock
19940,rock
19940,electronic
19825,folk/country
19700,rock
19700,metal
19890,rock
19890,metal
19937,rock
19937,electronic
19782,rock
19782,electronic
19824,electronic
19868,experimental
19871,experimental
19926,rock
19880,rock
19880,experimental
19880,electronic
19758,rock
19881,rock
19849,rap
19832,electronic
19898,
19925,pop/r&b
19701,
19769,rock
19924,rock
19924,electronic
19851,
19770,
19903,
19891,rock
19673,rock
19879,rock
19929,electronic
19902,rock
19806,rock
19813,rock
19813,electronic
19910,pop/r&b
19848,rock
19819,
19893,electronic
19906,electronic
19855,rock
19855,experimental
19911,rock
19911,experimental
19800,
19762,rock
19892,rock
19821,folk/country
19735,rock
19738,
19875,electronic
19896,
19854,rock
19854,experimental
19736,jazz
19669,
19900,rock
19900,pop/r&b
19901,rap
19901,pop/r&b
19845,rock
19895,
19888,
19830,rock
19772,global
19807,
19818,experimental
19878,rap
19894,rock
19894,electronic
19756,
19752,pop/r&b
19831,
19622,
19874,electronic
19850,pop/r&b
19823,rock
19737,rock
19737,electronic
19781,pop/r&b
19716,rock
19771,rock
19809,rap
19748,rock
19660,
19684,rock
19847,
19616,
19828,folk/country
19785,
19856,
19870,pop/r&b
19743,rap
19858,electronic
19846,experimental
19853,rock
19844,folk/country
19827,rap
19659,rock
19659,experimental
19789,electronic
19798,rock
19798,experimental
19843,rock
19687,electronic
19829,experimental
19621,experimental
19755,electronic
19707,
19810,rock
19658,rock
19783,
19842,rock
19826,metal
19826,electronic
19808,metal
19683,pop/r&b
19696,
19657,rock
19619,rock
19619,metal
19804,rock
19747,
19731,rock
19682,rock
19734,
19732,
19713,jazz
19713,experimental
19721,
19799,pop/r&b
19817,rock
19814,rock
19803,
19620,
19778,rock
19797,rock
19710,
19714,
19761,
19816,rock
19656,rock
19656,electronic
19791,pop/r&b
19670,
19680,
19801,rock
19788,rock
19720,
19730,
19733,
19794,rock
19719,rock
19719,experimental
19754,rock
19725,
19702,
19787,pop/r&b
19681,folk/country
19655,rock
19780,electronic
19726,
19693,rock
19706,electronic
19652,
19729,rock
19793,
19777,rock
19777,metal
19786,rap
19776,folk/country
19766,electronic
19618,electronic
19775,rock
19775,electronic
19774,rap
19617,rock
19617,metal
19715,electronic
19679,
19760,rock
19790,rap
19753,rock
19703,electronic
19654,rock
19767,rock
19767,electronic
19768,rock
19653,rock
19624,
19629,
19765,pop/r&b
19723,rock
19745,rap
19709,rap
19751,rap
19663,rock
19532,rock
19532,experimental
19520,metal
19615,experimental
19724,rock
19610,electronic
19746,electronic
19572,
19614,rock
19614,electronic
19651,
19668,rock
19742,electronic
19521,
19573,rock
19613,electronic
19722,rock
19718,
19691,
19650,rock
19591,
19602,rock
19602,electronic
19674,experimental
19674,electronic
19512,rock
19695,
19556,rock
19712,rock
19647,experimental
19571,rock
19635,pop/r&b
19678,
19596,rock
19585,rock
19648,rock
19648,experimental
19648,electronic
19630,rock
19531,
19570,metal
19611,electronic
19584,
19698,
19518,rock
19590,pop/r&b
19590,electronic
19517,electronic
19597,
19708,rock
19662,
19694,
19598,rock
19705,pop/r&b
19690,rap
19690,electronic
19519,rock
19677,rock
19677,metal
19699,rock
19645,rap
19646,
19628,
19554,
19704,rock
19515,rock
19555,rock
19588,
19582,rock
19633,rock
19516,
19661,
19583,
19514,rock
19568,
19529,
19530,rock
19530,electronic
19627,
19697,pop/r&b
19637,electronic
19581,rock
19671,rock
19642,
19686,rock
19546,
19606,
19559,rock
19586,
19667,
19689,rock
19676,
19632,
19626,
19685,rock
19685,experimental
19643,
19528,
19513,
19509,metal
19631,rap
19510,rock
19511,rock
19567,
19549,
19675,pop/r&b
19675,electronic
19608,rap
19566,rock
19566,electronic
19595,rock
19542,
19604,
19666,
19545,rock
19594,
19605,folk/country
19665,rock
19665,electronic
19640,
19506,
19561,
19505,
19625,
19580,rock
19504,pop/r&b
19543,folk/country
19607,metal
19639,
19508,rock
19507,rock
19609,
19500,
19664,electronic
19644,
19589,rock
19641,rock
19492,metal
19526,rock
19601,electronic
19576,
19527,
19623,rap
19638,
19562,electronic
19544,
19560,
19476,rock
19603,rock
19600,pop/r&b
19553,rock
19488,electronic
19503,rock
19503,electronic
19634,rap
19634,pop/r&b
19612,rap
19501,folk/country
19575,rock
19442,folk/country
19442,experimental
19497,rock
19497,metal
19479,rap
19498,rock
19593,
19578,
19599,electronic
19547,electronic
19440,metal
19538,
19463,
19502,rock
19502,metal
19592,
19550,
19496,rock
19496,experimental
19493,
19495,rock
19557,global
19499,
19579,
19524,
19539,experimental
19482,
19577,
19569,rock
19393,
19487,rock
19540,
19535,electronic
19541,rock
19541,experimental
19525,
19574,
19475,electronic
19551,
19485,
19490,
19484,rap
19441,rock
19441,experimental
19483,experimental
19565,rock
19565,metal
19548,rock
19481,rap
19438,rock
19434,
19537,rock
19558,
19471,metal
19443,rock
19455,rock
19455,pop/r&b
19455,electronic
19470,
19381,
19478,rock
19536,folk/country
19439,
19489,
19486,
19433,pop/r&b
19433,electronic
19301,rock
19469,
19436,
19474,folk/country
19465,experimental
19465,electronic
19454,electronic
19477,rap
19468,rock
19457,
19458,electronic
19450,pop/r&b
19446,
19467,experimental
19106,
19453,rock
19453,experimental
19466,rock
19473,pop/r&b
19461,rap
19461,pop/r&b
19462,rock
19460,rock
19300,rock
19300,metal
19459,
19452,rock
19451,rock
19449,pop/r&b
19399,pop/r&b
19408,rock
19408,electronic
19456,electronic
19370,
19472,rap
19472,experimental
19409,electronic
19431,rap
19379,rock
19373,
19418,rock
19342,rock
19422,jazz
19378,
19364,
19427,rock
19432,
19444,rock
19444,metal
19448,
19445,
19423,
19426,global
19426,pop/r&b
19447,rock
19341,
19430,rock
19420,rock
19425,pop/r&b
19421,rock
19421,metal
19424,experimental
19424,electronic
19360,
19429,rap
19429,pop/r&b
19401,rock
19419,rock
19374,rock
19374,electronic
19380,metal
19411,rock
19406,pop/r&b
19375,
