reviewid,label
4491,morr
5530,jade tree
655,startime
324,suicide squeeze
7326,saddle creek
3433,vagrant
3433,heroes and villains
5960,jagjaguwar
1240,perishable
5429,warner bros.
5429,maverick
4210,bmg
4210,essential
5313,capitol
5824,byo
2683,endearing
1526,nonresponse
963,warp
2188,carpark
7954,alternative tentacles
2405,jagjaguwar
8225,warp
2417,4ad
8020,sub pop
8895,force inc
2668,spinart
8746,columbia
8746,loud
6008,future farmer
1544,atlantic
4843,barsuk
5748,virgin
912,recordhead
912,mr. whiggs
4692,young god
5112,secretly canadian
1477,cloud
3817,broadcast
1941,mo'wax
331,johann's face
7366,sounds familyre
1294,full frame
83,rockathon
83,recordhead
4326,sub pop
3210,tzadik
6841,ryko
6841,slow river
2655,the great vitamin mystery
7317,nuclear blast
6769,better looking
2833,hatology
6393,warp
3721,4ad
1438,thrill jockey
374,sequence
4183,old maid
5180,atlantic
6242,glitterhouse
3444,thrill jockey
7001,melted snow
3835,phonography
113,k
3467,rephlex
6760,warp
4716,emperor jones
4421,merge
5715,king crab
7338,secretly canadian
1872,definitive jux
927,bomp
4504,magaibutsu
8566,endearing
5314,melodic
3474,fading captain
8479,acuarela
2644,leaf
1246,warp
7199,holy mountain
6212,made in mexico
5225,misra
5208,sin
7232,no karma
520,epitaph
8461,lo
3383,law and auder
558,darla
558,pulcec
4058,better looking
7578,southern lord
2761,king crab
2770,popsound
4659,merge
6633,jagjaguwar
1475,tumult
178,interscope
6845,warner bros.
6478,xl
6478,beggars
6478,rex
145,polyvinyl
2228,barsuk
5856,hushush
5025,palm
4110,epitaph
4110,burning heart
5806,southern
7089,alien8
6814,smog veil
4619,mush
1512,domino
4447,astralwerks
663,screwgun
6718,troubleman unlimited
168,liberty
2017,komfort.labor
2017,wmf
8213,tappersize
2207,tommy boy
8721,hidden agenda
3744,hydrogen dukebox
837,warp
11643,actuel
2341,nettwerk
6997,jetset
8937,ohio gold
7381,kinetic
7381,mo'wax
7915,bakery
223,distance
2219,intr_version
7867,v2
1395,troubleman unlimited
1651,virgin
1651,back porch
8015,light in the attic
197,hush
4622,ozone
6394,good
1991,soul jazz
3129,ninja tune
5155,polyvinyl
6483,rapster
6483,!k7
1875,deluxe
5328,k
568,capitol
3189,ground control
2177,p-vine
6222,polyvinyl
3229,perishable
4043,tzadik
1932,mille plateaux
8449,kindercore
8148,sub pop
6072,polyvinyl
7116,thirsty ear
6824,sanctuary
2885,rhymesayers
892,atavistic
892,truckstop
5282,jade tree
3802,too pure
7592,emperor norton
7535,manifesto
5845,city slang
3847,vagrant
7586,vhf
5735,seeland
7310,klein
8465,vhf
2718,v2
5940,a&m
7185,jester
5238,merge
2392,world hive
6702,kindercore
3878,!k7
6016,hidden agenda
2372,one29
7635,strange attractors audio house
2722,mr. lady
1607,matador
8367,ninja tune
2828,teenage usa
3374,compozilla
4816,quality park
1417,astralwerks
7872,hollywood
5146,polyvinyl
5779,beggars banquet
3518,road cone
3172,overcoat
3172,plateau
3099,epic
8620,acony
3760,knitting factory
7050,jetset
4369,tiger style
583,rephlex
6041,mego
2002,stones throw
7254,kill rock stars
8342,jester
1400,absalom
683,rubric
7877,better looking
7966,astralwerks
7966,record makers
1843,atp
6787,barsuk
1705,rephlex
65,definitive jux
744,lookout!
1316,audio dregs
2295,self-starter foundation
11718,collector's choice
7479,capitol
3254,domino
2428,mr. lady
3026,hat[now]art
3772,badman
1401,mca
7360,saddle creek
6781,vapor
4688,badman
2439,drag city
5816,revenant
5111,secretly canadian
8492,schematic
3245,libra
135,darla
6439,seed
1435,plug research
2956,jagjaguwar
3057,lovitt
6516,le grand magistery
2721,incidental
1921,klein
6011,polystar
6011,shock city
2475,virgin
5466,thrill jockey
5466,sonig
6705,hush
6730,big time
3917,aesthetics
8469,kimchee
4391,punk in my vitamins
5750,thrill jockey
4111,g7 welcoming committee
1987,sonore
3537,audio dregs
3782,self-starter foundation
7517,pulcec
4456,sub pop
3164,polygram
4685,bar/none
7951,force tracks
391,mo'wax
1425,self-starter foundation
1483,wishing tree
1483,badman
5214,loosethread
1633,75 arkz
11740,ninja tune
716,hush
6194,jagjaguwar
4876,75 arkz
755,chairkickers union
176,second nature
6721,arborvitae
7861,spinart
1018,atlantic
1018,ropeadope
4614,some odd pilot
681,jagjaguwar
4442,sanctuary
6075,neurot
210,warp
8935,incidental
5395,emperor norton
8107,misra
2878,temporary residence
7919,thrill jockey
5521,innerspace
7014,hopeless
3054,march
6657,capitol
4540,verdura
4824,gsl
5323,suicide squeeze
5382,sanctuary
5177,oglio
1543,thrill jockey
5785,secretly canadian
6180,subliminal sounds
6180,ti'llindien
3416,ow om
3873,badman
6507,island
6172,fuel 2000
386,barsuk
386,red tide
3779,thick
6032,sire
6032,london
5098,ninja tune
5098,big dada
260,deep elm
5166,spinart
896,moc
4186,road cone
6840,jester
2302,schematic
6068,rephlex
4663,boojm
2358,ninja tune
803,sedimental
798,tigerbeat6
1411,southern
913,recordhead
913,smokeylung
2154,nitro
2406,jagjaguwar
6996,sanctuary
3455,young god
3571,music man
3726,carrot top
6472,peek-a-boo
2998,artemis
6664,mush
2777,warm
117,braintone
7527,jetset
4878,sub pop
6298,ace fu
8487,arborvitae
6153,drag city
3203,grey flat
8205,fortune
6408,virgin
8578,grob
1601,asian man
7246,murder
7161,drag city
3715,asthmatic kitty
3715,sounds familyre
6040,drag city
3244,minty fresh
62,matador
7423,jagjaguwar
3528,mantra
3528,beggars banquet
4423,second nature
8691,american
143,mille plateaux
11815,tzadik
89,alien8
89,substractif
8435,universal
6282,rocket girl
7419,arista
376,nettwerk
4836,hush
285,emperor norton
7518,mille plateaux
7518,ritornell
5473,matador
5767,reprise
1579,thrill jockey
2725,u-cover
5852,saddle creek
2397,plug research
8098,ipecac
2230,barsuk
7005,motorcoat
3018,recommended
3018,rer
6289,hpna
4646,morr
1479,rockathon
8941,neurot
7076,alien8
180,interscope
4900,p-vine
2730,tigerbeat6
8090,city zen
894,overcoat
4057,idaho music
5271,st. ives
8321,rephlex
5113,truckstop
8945,matador
6745,pias
2199,columbia
7337,paper cup
7337,black and white
4264,alien8
4264,substractif
3384,warp
4216,def jam
4216,roc-a-fella
4393,vhf
4790,spinart
4176,stones throw
6443,merge
4905,darla
4905,pulcec
4705,mr. lady
5998,jagjaguwar
1527,columbia
6270,schematic
8635,loosethread
4380,payola
4380,temporary residence
5503,morr
3143,virgin
7166,constellation
8150,file-13
8561,elektra
8561,rhino
598,sub pop
6018,regal
1493,merge
8615,matlock
4253,landspeed
4748,frenchkiss
1248,emperor norton
873,explain
5366,matador
340,birdcage
340,rhymesayers
8141,thrill jockey
2750,warm
680,velocette
8431,ryko
8431,hannibal
3386,rainbow quartz
6280,phthalo
1905,hefty
225,warp
225,sire
6010,capitol
8375,arborvitae
1223,table of the elements
3792,k
6619,touch and go
4408,mille plateaux
5127,carpark
7511,asthmatic kitty
2339,desoto
3718,temporary residence
6073,jade tree
1378,idol
8061,some odd pilot
8478,fortune
7135,novamute
3242,dischord
1635,absolutely kosher
4864,yep roc
4864,cavalcade
7397,restless
3198,temporary residence
6229,monitor
6080,elektra
6080,asylum
6291,gern blandsten
8415,force inc
7403,constellation
4930,beggars banquet
5254,darla
100,tiger style
5733,cenotaph
4866,kranky
1550,impulse!
1926,matador
4671,strange attractors audio house
5717,brassland
7402,constellation
7537,rca
7172,astralwerks
6380,rockathon
6380,recordhead
6397,asian man
8503,sub pop
8031,file-13
7568,abduction
740,jetset
2197,columbia
7962,hefty
8583,aum fidelity
3222,drag city
6142,secretly canadian
218,frenchkiss
7617,merge
823,fueled by ramen
4535,alien8
1590,three gut
865,wea
8557,dreamworks
7482,atavistic
7482,unheard music series
4381,bubble core
4381,after hours
4913,temporary residence
4066,no karma
265,mute
5360,epic
1677,devil in the woods
6639,rephlex
5759,orange twin
7087,animal world
6794,island
20,squealer
2822,troubleman unlimited
6005,touch and go
6005,quarterstick
8733,march
4281,gammon
993,columbia
3770,novamute
4174,darla
4248,force inc
8926,tzadik
7398,capitol
6624,astralwerks
2877,slabco
5125,carpark
5483,le grand magistery
3899,bloodshot
4655,merge
4753,tigerbeat6
8183,atavistic
8183,truckstop
2434,matador
4054,tiger style
4123,tumult
6038,telegraph company
11738,collector's choice
7476,kranky
7281,drag city
346,southern
2863,ipecac
3114,astralwerks
4451,overcoat
8331,astralwerks
1447,parasol
1447,hidden agenda
2007,tigerbeat6
6829,k
8608,restless
4142,polyvinyl
8486,arborvitae
3063,headhunter
3063,cargo
2794,astralwerks
7190,darla
571,astralwerks
1533,ninja tune
8140,gern blandsten
5444,magnetic motorworks
7996,restless
707,matador
7023,thrill jockey
7023,sonig
3405,badman
3135,epic
4065,communion
7983,damaged goods
6304,self-help
5236,v2
5269,k
157,tiger style
6614,touch and go
1043,hollywood
727,elektra
3881,4ad
82,rockathon
7494,elektra
1478,cloud
6462,matador
8651,sympathy for the record industry
7067,spongebath
4261,dreamworks
161,troubleman unlimited
1451,v2
155,emperor jones
2988,ipecac
254,spinart
3035,mego
2950,saddle creek
4936,4ad
7598,epic
1701,saddle creek
8188,astralwerks
6652,sub pop
4040,kindercore
8580,future farmer
164,lookout!
118,innerstate
7335,absalom
1015,warner bros.
6461,amazing grease
5502,thule iceland
4906,clover
4906,drive-in
8155,hollywood
7941,catsup plate
6448,warp
1501,spinart
7113,sub pop
4897,konkurrent
669,astralwerks
570,thrill jockey
8570,startime
8924,tzadik
8875,leaf
7447,warp
4782,bella union
6238,ashmont
8504,gold standard laboratories
5070,orange twin
2957,jagjaguwar
4306,atavistic
4306,truckstop
7662,beggars banquet
1440,thrill jockey
510,misra
7565,misra
602,zum
8400,barsuk
8144,epic
5046,darla
5756,astralwerks
5757,astralwerks
5754,astralwerks
7438,thirsty ear
3834,!k7
5533,darla
6659,capitol
3800,too pure
4738,lookout!
4488,moc
697,temporary residence
3524,virgin
5952,kindercore
177,troubleman unlimited
5232,tiger style
6335,warp
80,astralwerks
80,source
5085,innerstate
2703,matador
8645,lost highway
6066,thrill jockey
6417,merge
8011,merge
2669,spinart
2669,cooking vinyl
1231,touch and go
1231,quarterstick
4627,merge
6692,sub pop
7445,warp
8074,beggars banquet
1284,definitive jux
1640,zoe
1640,rounder
8104,volcano
2283,warner bros.
8611,interscope
6748,warner bros.
1060,virgin
1060,luaka bop
1024,desoto
4677,sub pop
4320,desoto
5365,matador
144,polyvinyl
2757,elektra
5461,thrill jockey
4269,jade tree
1638,palm
8427,nonesuch
2964,spinart
2166,secretly canadian
6013,birdman
2860,touch and go
561,matador
1517,mush
2830,bloodshot
8373,drag city
8494,schematic
7311,armageddon
7280,self-released
5771,mint
4727,xl
4727,beggars
3593,tvt
6812,vagrant
183,up
8685,ryko
701,palace
2336,desoto
2262,schematic
5151,matador
4633,emperor norton
11667,capitol
1394,bobsled
186,young god
2767,my pal god
3916,aesthetics
8231,orange sky
7922,thrill jockey
5295,spinart
8008,communion
4459,sanctuary
5072,virgin
8699,kranky
5257,bubble core
7213,kindercore
1654,shadow
2134,virgin
3839,beggars
3839,4ad
4448,astralwerks
4448,source
8555,ninja tune
789,zoe
789,rounder
781,what are
2419,lookout!
5951,kindercore
4787,load
253,emusic
6316,4ad
1672,touch and go
1672,warm
400,warm
270,matador
7470,le grand magistery
5387,le grand magistery
6026,mca
1249,kindercore
4791,kill rock stars
7429,merge
3529,beggars
3702,drag city
4617,kranky
5782,touch and go
6726,suicide squeeze
6972,sub pop
202,palace
8114,thrill jockey
245,drag city
4205,kindercore
8154,epitaph
8154,anti-
4234,~scape
4916,arena rock
5057,matador
2429,astralwerks
4704,mr. lady
7462,tooth and nail
4892,kranky
7122,touch and go
7122,quarterstick
8500,twisted nerve
8500,xl
8500,beggars
1252,young god
7117,thirsty ear
213,ninja tune
1307,endearing
4523,badman
5356,k
32,southern
33,self-starter foundation
132,astralwerks
132,melankolic
115,thrill jockey
6965,plug research
7282,drag city
106,twisted nerve
110,vagrant
17,project blowed
12,slowdime
5217,a-zap
5159,domino
360,warp
2856,atlantic
139,hefty
3373,realworld
835,warp
4403,troubleman unlimited
8869,matador
325,audio information phenomena
51,mute
1957,plus 8
4776,warp
6469,carrot top
949,thrill jockey
2677,mute
5798,interscope
5798,nothing
830,virgin
830,parlophone
830,food
1414,astralwerks
2992,dischord
7205,troubleman unlimited
4926,dischord
5300,emperor norton
3861,drag city
5930,epic
7336,secretly canadian
4139,thrill jockey
4225,compost
682,rubric
682,woronzow
1539,nettwerk
5273,thrill jockey
3008,astralwerks
3008,skint
7681,virgin
8223,warp
3061,perishable
3756,island
6626,dischord
2846,jade tree
2231,barsuk
8329,interscope
87,kranky
557,march
3489,kranky
4385,southern
3118,constellation
7427,merge
8121,thrill jockey
2842,desoto
4187,road cone
3400,mute
1472,spinart
5453,absolutely kosher
4548,rawkus
6723,matador
6723,warp
2651,devil in the woods
7622,arena rock
4230,matador
8552,bloodshot
4657,merge
3704,epitaph
3704,anti-
1947,ninja tune
1662,spinart
7988,ark 21
805,touch and go
6727,touch and go
5296,spinart
5793,!k7
2414,touch and go
6656,capitol
762,touch and go
526,twisted nerve
526,xl
7648,medicine
700,palace
5424,sire
1332,american
7040,thrill jockey
7657,volcano
5807,southern
5198,atlantic
5198,breaking
8165,tiger style
6295,tree
3475,jetset
4328,sub pop
3504,mute
1655,planet e
6352,mille plateaux
2156,sub pop
1286,diesel only
6445,merge
7209,razor & tie
1653,instinct
7316,k
8348,v2
8348,jbo
8874,leaf
8136,thrill jockey
2741,thrill jockey
673,parasol
7214,merge
36,bloodshot
3804,cavity search
6305,atavistic
6305,truckstop
3577,ultra
5060,touch and go
5512,drag city
4270,jade tree
3590,rockathon
729,elektra
5268,k
4632,emperor norton
8719,matador
3616,!k7
5368,matador
8004,4ad
8004,eighteenth street lounge
7439,thirsty ear
2493,up
4501,thirsty ear
1011,beggars
7466,seethru broadcasting
4047,k
6425,casa
11669,capitol
5091,parlophone
5091,emi
6418,merge
8093,atavistic
8093,truckstop
5981,emperor norton
5981,kindercore
1362,hydra head
7107,touch and go
7940,animal
509,misra
2645,artemis
2645,e-squared
2292,catsup plate
2292,cave canem
2292,triple crown
7279,drag city
691,box factory
6856,drag city
4437,astralwerks
5509,sub pop
3737,kill rock stars
5944,atlantic
508,misra
7563,misra
7972,warp
8594,sub city
8087,ninja tune
7079,up
11665,capitol
4747,southern
4051,tiger style
8401,barsuk
6331,warp
273,jetset
7070,emperor norton
5327,k
1498,sire
3581,drag city
1964,rhino
8201,v2
278,alias
902,elektra
1264,pitch-a-tent
6791,v2
5957,ok go
6610,stones throw
6369,leaf
6970,sub pop
1359,alias
7601,flydaddy
3824,tiger style
7864,kinetic
1700,saddle creek
6371,matador
2183,kindercore
724,lookout!
1428,backburner
601,zum
5358,epic
4524,badman
4325,made in mexico
3545,v2
3545,will
804,touch and go
274,jetset
85,slumberland
4407,carpark
7090,alien8
7583,time bomb
256,spinart
7147,smekkleysa
4330,interscope
648,atavistic
5950,bar/none
5231,tiger style
631,matador
2836,parasol
2836,elephant six
6735,reprise
941,saddle creek
8734,kindercore
1348,columbia
1441,mego
8830,tvt
8582,columbia
7959,elektra
7992,emusic
6649,gern blandsten
7496,elektra
8082,ninja tune
4796,tiger style
3009,astralwerks
3009,ffrr
3009,london
5377,4ad
5377,beggars banquet
7885,emperor norton
296,city centre offices
2678,mute
2267,beggars banquet
4852,sub pop
4109,epitaph
4109,burning heart
7437,thirsty ear
965,atavistic
992,columbia
1229,touch and go
7949,mute
4063,food
6327,virgin
4221,columbia
8133,thrill jockey
1437,thrill jockey
1513,domino
742,jetset
6474,astralwerks
8604,elektra
2384,beggars banquet
2384,sulfur
5692,elektra
692,hidden agenda
616,dgc
7342,geffen
566,wordsound
1226,table of the elements
2323,fuel 2000
7007,hefty
6495,jade tree
3931,swami
7239,kill rock stars
6307,columbia
