reviewid,artist
17399,downfall of gaia
17370,dinosaur jr.
17301,roc marciano
17352,ratking
17414,raime
17440,forma
17129,the velvet underground
17356,holly herndon
17251,heems
17415,jessica pratt
17214,p.o.s.
17064,william basinski
17375,action bronson
17328,the evens
17292,el perro del mar
17360,steve hauschildt
17300,soundgarden
17350,mykki blanco
17362,kevin drumm
17366,lust for youth
17403,blank realm
17297,how to destroy angels_
17279,isis
17296,the babies
17299,freeway
17217,lukid
17320,sufjan stevens
17304,oneida
17396,school of seven bells
17201,davinci
17353,ital tek
17280,the weeknd
17365,mark kozelek
17298,ital
17146,mr. muthafuckin exquire
17401,pete swanson
17272,crystal castles
17321,guided by voices
17409,jessica bailiff
17343,mad music inc.
17318,various artists
17269,joni mitchell
17278,prince rama
17380,graveyard
17290,dead prez
17367,karriem riggins
17433,various artists
17277,lindstrm
17349,halls
17395,pangaea
17319,anaal nathrakh
17291,clinic
17397,gucci mane
17259,vitalic
17354,viv albertine
17312,fatima al qadiri
17303,brian eno
17274,mouse on mars
17265,trop tard
17400,anna meredith
17314,early graves
17273,dirty projectors
17276,emeralds
17331,king dude
17268,outer minds
17398,bison b.c.
17402,angel haze
17207,the soft moon
17204,dreamscape
17289,atriarch
17313,people get ready
17209,andrew bird
17211,the coup
17181,martha wainwright
17271,tracey thorn
17286,vessel
17182,mac demarco
17315,meek mill
17254,michael mayer
17225,egyptian hip hop
17334,sweet valley
17213,neil young
17213,crazy horse
17215,main attrakionz
17203,prins thomas
17270,cody chesnutt
17338,grmln
17205,andy stott
17206,neurosis
17208,matthew friedberger
17210,chad valley
17219,diamond rings
17262,paul banks
17134,black moth super rainbow
17332,goat
17339,oren ambarchi
17339,robin fox
17336,the luyas
17220,...and you will know us by the trail of dead
17335,matt & kim
17257,born gold
17123,dark dark dark
17346,the secret
17258,titus andronicus
17067,laurie spiegel
17171,ellie goulding
17221,julie doiron
17337,yakuza
17253,kendrick lamar
17344,peter buck
17218,sinkane
17222,u.s. girls
17311,god seed
17174,bat for lashes
17223,hercules and love affair
17255,pig destroyer
17224,talk normal
17322,vatican shadow
17305,sky ferreira
17266,jason molina
17197,prince paul
17184,times new viking
17284,race horses
16745,philip glass
17250,cee-lo green
17178,jason lytle
17248,naomi punk
17238,zodiac
17179,pinback
17247,icona pop
17188,rudi zygadlo
17180,chelsea wolfe
17173,letting up despite great faults
17183,daphni
17252,of montreal
17177,tamaryn
17122,two fingers
17105,earlimart
17283,godspeed you! black emperor
17176,ben gibbard
17175,matmos
17307,young dro
17309,car bomb
17132,converge
17119,mellowhype
17199,sabbath assembly
17229,various artists
17245,ladyhawk
17135,trash talk
17243,royal trux
17007,fabulous diamonds
17230,night moves
17242,shed
17170,metz
17200,a.c. newman
17172,paws
17282,royal-t
17231,chrome canyon
17133,ty segall
17136,why?
17158,lord huron
17198,weapon
17241,ricardo donoso
17131,tame impala
17120,john cale
17074,homeboy sandman
17239,maserati
17263,woo
17216,death grips
17130,taken by trees
17157,sensations' fix
17234,ms mr
17166,rangda
17125,miguel
17235,freddie gibbs
17127,menace ruine
17196,young smoke
17028,seapony
17124,ultrasta
17126,beth orton
17113,sun airway
17121,moon duo
17237,sarin smoke
17112,the mountain goats
17281,muse
17195,field music
17155,terror danjah
17040,the hood internet
17115,flying lotus
17111,patrick wolf
17116,mark eitzel
17114,tilly and the wall
17236,weird weeds
17096,yoko ono / kim gordon / thurston moore
17081,blut aus nord
17233,alt-j
17194,levek
17107,valgeir sigursson
17148,lupe fiasco
17097,frightened rabbit
17193,n sensae
17108,sera cahoone
17191,aluk todolo
17110,lightning bolt
17228,waka flocka flame
17106,oneohtrix point never
17106,rene hell
17165,chris cohen
17192,juju & jordash
17079,r.e.m.
17032,pet shop boys
17095,melody's echo chamber
17078,tussle
17049,robert hood
17084,dum dum girls
17156,ricardo villalobos
17202,mala
17147,enslaved
17077,the soft pack
17050,dinosaur jr.
16912,kreayshawn
17088,lavender diamond
17087,efterklang
17189,buke and gase
17046,how to dress well
16722,iamamiwhoami
17056,the jon spencer blues explosion
17058,ben folds five
17149,winterfylleth
17042,band of horses
17038,the gaslamp killer
16941,brother ali
17048,james iha
17030,sic alps
16994,g.o.o.d. music
17047,woods
17055,the sea and cake
17160,gunplay
17076,hooded menace
17037,grizzly bear
17043,corin tucker band
17041,sun araw
17185,six organs of admittance
17033,calexico
17145,dj shadow
16971,holy other
17036,neil halstead
17102,gaza
17104,zs
17139,bob dylan
17035,menomena
17103,field report
16983,clark
17141,turbo fruits
17029,thee oh sees
17154,angel olsen
17027,the raveonettes
16986,the music tapes
17031,john tejada
17026,david byrne
17026,st. vincent
16987,cult of youth
17024,the helio sequence
16989,metronomy
16990,sondre lerche
17022,the xx
17159,lil wayne
16985,mono
17186,the avett brothers
16991,the vaccines
16979,jens lekman
17023,patterson hood
16939,teengirl fantasy
17137,lv
17144,mark fell
16988,mount eerie
16981,bob mould
16945,mndr
17138,ryan hemsworth
16967,teen
16984,cat power
17070,a$ap mob
16992,the fresh & onlys
17143,lace curtains
17019,maria minerva
16980,animal collective
16993,deerhoof
16975,stars
16978,the orb
17020,two gallants
16836,andrew w.k.
17014,xxl
16504,django django
17025,serpentine path
17063,nihill
17094,dan deacon
16959,r. stevie moore
17017,blu & exile
17101,meyhem lauren
16977,oren ambarchi
17093,four tet
16916,jj doom
16965,ombre
16919,delicate steve
17054,harry pussy
16969,wild nothing
16973,matthew dear
17100,krallice
17092,2 chainz
17016,stagnant pools
16964,swans
16972,divine fits
17071,beanie sigel
16966,nathan fake
16968,poor moon
16936,ariel pink's haunted graffiti
17012,bill fay
17091,the black swans
17015,carol kleyn
17082,spector
17068,blur
16908,redd kross
17065,opossom
17005,xibalba
17083,shintaro sakamoto
16938,jessie ware
17072,ride
16942,mungolian jet set
16998,dabke
16963,matthew e. white
16940,yeasayer
16937,the darkness
16934,ice choir
16890,guardian alien
17061,swearin
16944,bloc party
16956,blackalicious
17060,lil b
17008,cid rim
17004,ash borer
16926,various artists
17066,archers of loaf
16910,spider bags
16709,jukebox the ghost
17010,lorelei
16810,roxy music
17053,alice cohen
17051,nina sky
17013,oneman
16911,janka nabay and the bubu gang
16906,dead can dance
16758,niki and the dove
17001,jeremiah jae
16935,the locust
17009,dignan porch
16948,david lynch
16948,alan splet
16962,nude beach
17062,the 1975
16909,willits + sakamoto
17002,hour of 13
16957,domo genesis
16957,the alchemist
16925,why?
16958,wishmountain
16955,samara lubelski
16999,the howling wind
16884,nick cave & the bad seeds
16855,bonnie prince billy
16915,seams
16846,husky
16875,three mile pilot
16902,antony and the johnsons
17000,sweet valley
16953,young thug
16960,jhann jhannsson
16893,apache dropout
17003,the books
16828,fennesz
16903,fergus & geronimo
16932,troy ave
16761,bonde do rol
16773,nachtmystium
16913,antibalas
16873,the field
16933,various artists
16896,sir richard bishop
16843,paul simon
16951,king l
16901,holograms
16895,glacial
16871,evoken
16877,blur
16870,serengeti
16834,mm
16774,samothrace
16949,pierre schaeffer
16997,rick ross
16862,sugar
16952,sasha go hard
16897,white lung
16905,lost sounds
16857,gza
16866,cooly g
16868,om
16924,idjut boys
16954,konx-om-pax
16860,the antlers
16883,angel haze
16856,the gaslight anthem
16885,jimmy cliff
16930,blanck mass
16854,tnght
16849,micachu and the shapes
16772,eternal summers
16850,gary war
16888,ihsahn
16851,purity ring
16852,fang island
16858,laetitia sadier
16738,taragana pyjarama
16917,com truise
16844,passion pit
16950,azealia banks
16869,foxygen
16891,luke haines
16886,various artists
16832,nas
16833,john maus
16853,family band
16829,gatekeeper
16830,icky blossoms
16929,the smashing pumpkins
16835,the very best
16826,erika spring
16865,poolside
16892,various artists
16771,baroness
16812,woody guthrie
16831,jeff the brotherhood
16867,ikonika
16848,van she
16859,frank ocean
16918,merchandise
16927,lil reese
16920,blanche blanche blanche
16928,agalloch
16815,mission of burma
16702,big k.r.i.t.
16769,deathspell omega
16922,various artists
16741,tom findlay
16814,aesop rock
16824,digitalism
16847,debo band
16827,dusted
16807,arrange
16806,dirty projectors
16707,paul banks
16808,deep time
16759,everything but the girl
16880,the memories
16805,twin shadow
16803,nguzunguzu
16889,jeans wilder
16809,various artists
16813,supreme cuts
16898,jj
16765,van dyke parks
16804,foals
16731,various artists
16770,bosse-de-nage
16797,r. kelly
16879,various artists
16842,the amazing
16802,a lull
16751,milk maid
16755,beachwood sparks
16841,donnie & joe emerson
16840,richard hawley
16887,port st. willow
16823,kotki dwa
16766,codeine
16718,pop etc
16753,sonny and the sunsets
16752,gojira
16720,wymond miles
16740,guided by voices
16894,kitty pryde
16719,totally enormous extinct dinosaurs
16748,old man gloom
16878,ides of gemini
16749,diiv
16864,joey bada$$
16795,physical therapy
16754,modeselektor
16739,the intelligence
16744,ty segall band
16750,a place to bury strangers
16845,the cinematic orchestra
16820,father yod and the source family
16729,the hundred in the hands
16863,bon iver
16734,blues control
16746,echo lake
16736,process of guilt
16822,onra
16743,silver jews
16728,maximo park
16793,shackleton
16818,polysick
16623,zulu winter
16727,usher
16756,the thing
16756,neneh cherry
16789,oneohtrix point never
16660,dz deathrays
16800,the db's
16742,the smashing pumpkins
16737,peaking lights
16796,piano magic
16708,magic trick
16710,kelly hogan
16732,fiona apple
16733,can
16817,lower
16794,keith fullerton whitman
16781,royal thunder
16816,diplo
16799,eric copeland
16735,sbastien tellier
16671,2:54
16791,catcall
16721,bobby womack
16798,clams casino
16792,no joy
16696,dawnbringer
16837,friends
16716,spaceghostpurrp
16686,dexys
16790,tomas barfod
16838,jherek bischoff
16634,witch mountain
16717,waka flocka flame
16711,the tallest man on earth
16685,melvins
16730,arthur russell
16730,peter zummo
16724,jaill
16706,hot chip
16712,metric
16713,dent may
16673,bullion
16780,ursprung
16775,azealia banks
16640,burzum
16625,captain beefheart
16715,the young
16783,smoke fairies
16692,laurel halo
16703,the hives
16649,ryan monroe
16694,cadence weapon
16705,mystery jets
16693,patti smith
16699,curren$y
16698,crocodiles
16695,dntel
16683,d'eon
16697,beak>
16784,ab-soul
16664,pauline oliveros
16631,teen daze
16676,mina tindle
16681,liars
16777,gossip
16782,oddisee
16767,saint vitus
16687,airbird
16684,neil young
16684,crazy horse
16674,sun kil moon
16661,the wake
16778,david banner
16704,aldebaran
16646,health
16662,marissa nadler
16678,drexciya
16680,the mynabirds
16786,mike shiflet
16628,sigur rs
16668,public image ltd
16670,regina spektor
16675,edward sharpe & the magnetic zeros
16779,tu fawning
16564,japandroids
16663,lemonade
16666,scissor sisters
16667,king tuff
16672,plankton wat
16635,the walkmen
16602,future of the left
16645,talwst
16665,slugabed
16768,jam city
16651,paul mccartney
16651,linda mccartney
16642,mutilation rites
16643,exitmusic
16656,advance base
16760,reptar
16636,saint etienne
16647,rye rye
16659,spacin'
16644,the trypes
16639,hauschka
16639,hilary hahn
16657,mount eerie
16652,andrew weatherall
16637,grass widow
16654,simian mobile disco
16650,choir of young believers
16641,el-p
16638,dope body
16669,baio
16624,jimmy edgar
16620,pinkish black
16608,squarepusher
16577,abba
16614,meek mill
16648,rsenkpf
16655,distal
16606,garbage
16595,the pharcyde
16621,lungfish
16611,ethel
16619,k-holes
16609,best coast
16507,medicine
16617,violens
16613,one little plane
16618,me
16537,killer mike
16615,silversun pickups
16616,sidi tour
16622,ktl
16612,moe tucker
16604,beach house
16597,father john misty
16594,motion sickness of time travel
16610,ramona falls
16607,roomrunner
16605,my bloody valentine
16599,royal headache
16600,geoff barrow
16600,ben salisbury
16591,craft spells
16596,david daniell
16596,douglas mccombs
16603,off!
16601,sleep
16556,here we go magic
16551,acephalix
16541,white fence
16578,lone
16586,moss icon
16598,the electronic anthology project
16592,jk flesh
16593,felix
16588,swans
16589,cornershop
16584,ps i love you
16587,s. carey
16590,lazer sword
16585,damon albarn
16580,girl unit
16567,the cribs
16583,horseback
16582,dave aju
16558,ty segall
16558,white fence
16574,electric guest
16581,lee hazlewood
16579,marina and the diamonds
16568,led er est
16576,kindness
16565,cfcf
16562,fela kuti
16573,filastine
16575,wolfbrigade
16570,santigold
16563,the brian jonestown massacre
16572,yellow ostrich
16571,miguel
16569,the primitives
16555,lower dens
16553,cleaners from venus
16566,dean blunt and inga copeland
16561,cold specks
16560,gravenhurst
16532,bright eyes
16535,kwes
16550,light asylum
16557,le1f
16559,trouble books
16518,billy bragg
16518,wilco
16552,kool a.d.
16554,future
16538,miles kane
16548,mohn
16544,actress
16540,alunageorge
16546,hiss golden messenger
16547,secrets of the moon
16549,nuojuva
16466,daughn gibson
16539,screaming females
16543,black breath
16545,horse feathers
16542,dylan ettinger
16512,death grips
16520,toro y moi
